"Town","FIPS","Year","Measure Type","Variable","Value"
"Ashford","0901501430","2012-2016","Ratio to State Median","Margins of Error",0.12
"Avon","0900302060","2006-2010","Number","Median Rent",1292
"Avon","0900302060","2006-2010","Number","Margins of Error",120
"Avon","0900302060","2006-2010","Ratio to State Median","Median Rent",1.32
"Avon","0900302060","2006-2010","Ratio to State Median","Margins of Error",0.12
"Avon","0900302060","2007-2011","Number","Median Rent",1316
"Avon","0900302060","2007-2011","Number","Margins of Error",142
"Avon","0900302060","2007-2011","Ratio to State Median","Median Rent",1.29
"Avon","0900302060","2007-2011","Ratio to State Median","Margins of Error",0.14
"Avon","0900302060","2008-2012","Number","Median Rent",1356
"Avon","0900302060","2008-2012","Number","Margins of Error",106
"Avon","0900302060","2008-2012","Ratio to State Median","Median Rent",1.3
"Avon","0900302060","2008-2012","Ratio to State Median","Margins of Error",0.1
"Avon","0900302060","2009-2013","Number","Median Rent",1268
"Avon","0900302060","2009-2013","Number","Margins of Error",105
"Avon","0900302060","2009-2013","Ratio to State Median","Median Rent",1.2
"Avon","0900302060","2009-2013","Ratio to State Median","Margins of Error",0.1
"Avon","0900302060","2010-2014","Number","Median Rent",1253
"Avon","0900302060","2010-2014","Number","Margins of Error",108
"Avon","0900302060","2010-2014","Ratio to State Median","Median Rent",1.17
"Avon","0900302060","2010-2014","Ratio to State Median","Margins of Error",0.1
"Avon","0900302060","2011-2015","Number","Median Rent",1234
"Avon","0900302060","2011-2015","Number","Margins of Error",101
"Avon","0900302060","2011-2015","Ratio to State Median","Median Rent",1.15
"Avon","0900302060","2011-2015","Ratio to State Median","Margins of Error",0.09
"Avon","0900302060","2012-2016","Number","Median Rent",1310
"Avon","0900302060","2012-2016","Number","Margins of Error",120
"Avon","0900302060","2012-2016","Ratio to State Median","Median Rent",1.2
"Avon","0900302060","2012-2016","Ratio to State Median","Margins of Error",0.11
"Barkhamsted","0900502760","2006-2010","Number","Median Rent",854
"Barkhamsted","0900502760","2006-2010","Number","Margins of Error",167
"Barkhamsted","0900502760","2006-2010","Ratio to State Median","Median Rent",0.87
"Barkhamsted","0900502760","2006-2010","Ratio to State Median","Margins of Error",0.17
"Barkhamsted","0900502760","2007-2011","Number","Median Rent",868
"Barkhamsted","0900502760","2007-2011","Number","Margins of Error",86
"Barkhamsted","0900502760","2007-2011","Ratio to State Median","Median Rent",0.85
"Barkhamsted","0900502760","2007-2011","Ratio to State Median","Margins of Error",0.08
"Barkhamsted","0900502760","2008-2012","Number","Median Rent",893
"Barkhamsted","0900502760","2008-2012","Number","Margins of Error",136
"Barkhamsted","0900502760","2008-2012","Ratio to State Median","Median Rent",0.86
"Barkhamsted","0900502760","2008-2012","Ratio to State Median","Margins of Error",0.13
"Barkhamsted","0900502760","2009-2013","Number","Median Rent",889
"Barkhamsted","0900502760","2009-2013","Number","Margins of Error",96
"Barkhamsted","0900502760","2009-2013","Ratio to State Median","Median Rent",0.84
"Barkhamsted","0900502760","2009-2013","Ratio to State Median","Margins of Error",0.09
"Barkhamsted","0900502760","2010-2014","Number","Median Rent",896
"Barkhamsted","0900502760","2010-2014","Number","Margins of Error",158
"Barkhamsted","0900502760","2010-2014","Ratio to State Median","Median Rent",0.84
"Barkhamsted","0900502760","2010-2014","Ratio to State Median","Margins of Error",0.15
"Barkhamsted","0900502760","2011-2015","Number","Median Rent",997
"Barkhamsted","0900502760","2011-2015","Number","Margins of Error",158
"Barkhamsted","0900502760","2011-2015","Ratio to State Median","Median Rent",0.93
"Barkhamsted","0900502760","2011-2015","Ratio to State Median","Margins of Error",0.15
"Barkhamsted","0900502760","2012-2016","Number","Median Rent",1102
"Barkhamsted","0900502760","2012-2016","Number","Margins of Error",221
"Barkhamsted","0900502760","2012-2016","Ratio to State Median","Median Rent",1.01
"Barkhamsted","0900502760","2012-2016","Ratio to State Median","Margins of Error",0.2
"Beacon Falls","0900903250","2006-2010","Number","Median Rent",989
"Beacon Falls","0900903250","2006-2010","Number","Margins of Error",115
"Beacon Falls","0900903250","2006-2010","Ratio to State Median","Median Rent",1.01
"Beacon Falls","0900903250","2006-2010","Ratio to State Median","Margins of Error",0.12
"Beacon Falls","0900903250","2007-2011","Number","Median Rent",1078
"Beacon Falls","0900903250","2007-2011","Number","Margins of Error",118
"Beacon Falls","0900903250","2007-2011","Ratio to State Median","Median Rent",1.06
"Beacon Falls","0900903250","2007-2011","Ratio to State Median","Margins of Error",0.12
"Beacon Falls","0900903250","2008-2012","Number","Median Rent",1147
"Beacon Falls","0900903250","2008-2012","Number","Margins of Error",188
"Beacon Falls","0900903250","2008-2012","Ratio to State Median","Median Rent",1.1
"Beacon Falls","0900903250","2008-2012","Ratio to State Median","Margins of Error",0.18
"Beacon Falls","0900903250","2009-2013","Number","Median Rent",1095
"Beacon Falls","0900903250","2009-2013","Number","Margins of Error",256
"Beacon Falls","0900903250","2009-2013","Ratio to State Median","Median Rent",1.04
"Beacon Falls","0900903250","2009-2013","Ratio to State Median","Margins of Error",0.24
"Beacon Falls","0900903250","2010-2014","Number","Median Rent",1191
"Beacon Falls","0900903250","2010-2014","Number","Margins of Error",182
"Beacon Falls","0900903250","2010-2014","Ratio to State Median","Median Rent",1.11
"Beacon Falls","0900903250","2010-2014","Ratio to State Median","Margins of Error",0.17
"Beacon Falls","0900903250","2011-2015","Number","Median Rent",1205
"Beacon Falls","0900903250","2011-2015","Number","Margins of Error",153
"Beacon Falls","0900903250","2011-2015","Ratio to State Median","Median Rent",1.12
"Beacon Falls","0900903250","2011-2015","Ratio to State Median","Margins of Error",0.14
"Beacon Falls","0900903250","2012-2016","Number","Median Rent",1147
"Beacon Falls","0900903250","2012-2016","Number","Margins of Error",155
"Beacon Falls","0900903250","2012-2016","Ratio to State Median","Median Rent",1.05
"Beacon Falls","0900903250","2012-2016","Ratio to State Median","Margins of Error",0.14
"Berlin","0900304300","2006-2010","Number","Median Rent",983
"Berlin","0900304300","2006-2010","Number","Margins of Error",73
"Berlin","0900304300","2006-2010","Ratio to State Median","Median Rent",1
"Berlin","0900304300","2006-2010","Ratio to State Median","Margins of Error",0.07
"Berlin","0900304300","2007-2011","Number","Median Rent",1013
"Berlin","0900304300","2007-2011","Number","Margins of Error",79
"Berlin","0900304300","2007-2011","Ratio to State Median","Median Rent",0.99
"Berlin","0900304300","2007-2011","Ratio to State Median","Margins of Error",0.08
"Berlin","0900304300","2008-2012","Number","Median Rent",1019
"Berlin","0900304300","2008-2012","Number","Margins of Error",72
"Berlin","0900304300","2008-2012","Ratio to State Median","Median Rent",0.98
"Berlin","0900304300","2008-2012","Ratio to State Median","Margins of Error",0.07
"Berlin","0900304300","2009-2013","Number","Median Rent",1033
"Berlin","0900304300","2009-2013","Number","Margins of Error",74
"Berlin","0900304300","2009-2013","Ratio to State Median","Median Rent",0.98
"Berlin","0900304300","2009-2013","Ratio to State Median","Margins of Error",0.07
"Berlin","0900304300","2010-2014","Number","Median Rent",1052
"Berlin","0900304300","2010-2014","Number","Margins of Error",56
"Berlin","0900304300","2010-2014","Ratio to State Median","Median Rent",0.98
"Berlin","0900304300","2010-2014","Ratio to State Median","Margins of Error",0.05
"Berlin","0900304300","2011-2015","Number","Median Rent",1086
"Berlin","0900304300","2011-2015","Number","Margins of Error",38
"Berlin","0900304300","2011-2015","Ratio to State Median","Median Rent",1.01
"Berlin","0900304300","2011-2015","Ratio to State Median","Margins of Error",0.04
"Berlin","0900304300","2012-2016","Number","Median Rent",1097
"Berlin","0900304300","2012-2016","Number","Margins of Error",46
"Berlin","0900304300","2012-2016","Ratio to State Median","Median Rent",1
"Berlin","0900304300","2012-2016","Ratio to State Median","Margins of Error",0.04
"Bethany","0900904580","2006-2010","Number","Median Rent",1914
"Bethany","0900904580","2006-2010","Number","Margins of Error",300
"Bethany","0900904580","2006-2010","Ratio to State Median","Median Rent",1.95
"Bethany","0900904580","2006-2010","Ratio to State Median","Margins of Error",0.31
"Bethany","0900904580","2007-2011","Number","Median Rent",1738
"Bethany","0900904580","2007-2011","Number","Margins of Error",188
"Bethany","0900904580","2007-2011","Ratio to State Median","Median Rent",1.7
"Bethany","0900904580","2007-2011","Ratio to State Median","Margins of Error",0.18
"Bethany","0900904580","2008-2012","Number","Median Rent",981
"Bethany","0900904580","2008-2012","Number","Margins of Error",851
"Bethany","0900904580","2008-2012","Ratio to State Median","Median Rent",0.94
"Bethany","0900904580","2008-2012","Ratio to State Median","Margins of Error",0.82
"Bethany","0900904580","2009-2013","Number","Median Rent",1063
"Bethany","0900904580","2009-2013","Number","Margins of Error",251
"Bethany","0900904580","2009-2013","Ratio to State Median","Median Rent",1.01
"Bethany","0900904580","2009-2013","Ratio to State Median","Margins of Error",0.24
"Bethany","0900904580","2010-2014","Number","Median Rent",1110
"Bethany","0900904580","2010-2014","Number","Margins of Error",252
"Bethany","0900904580","2010-2014","Ratio to State Median","Median Rent",1.04
"Bethany","0900904580","2010-2014","Ratio to State Median","Margins of Error",0.24
"Bethany","0900904580","2011-2015","Number","Median Rent",1105
"Bethany","0900904580","2011-2015","Number","Margins of Error",156
"Bethany","0900904580","2011-2015","Ratio to State Median","Median Rent",1.03
"Bethany","0900904580","2011-2015","Ratio to State Median","Margins of Error",0.15
"Bethany","0900904580","2012-2016","Number","Median Rent",1115
"Bethany","0900904580","2012-2016","Number","Margins of Error",136
"Bethany","0900904580","2012-2016","Ratio to State Median","Median Rent",1.02
"Bethany","0900904580","2012-2016","Ratio to State Median","Margins of Error",0.12
"Bethel","0900104720","2006-2010","Number","Median Rent",1176
"Bethel","0900104720","2006-2010","Number","Margins of Error",70
"Bethel","0900104720","2006-2010","Ratio to State Median","Median Rent",1.2
"Bethel","0900104720","2006-2010","Ratio to State Median","Margins of Error",0.07
"Bethel","0900104720","2007-2011","Number","Median Rent",1248
"Bethel","0900104720","2007-2011","Number","Margins of Error",96
"Bethel","0900104720","2007-2011","Ratio to State Median","Median Rent",1.22
"Bethel","0900104720","2007-2011","Ratio to State Median","Margins of Error",0.09
"Bethel","0900104720","2008-2012","Number","Median Rent",1304
"Bethel","0900104720","2008-2012","Number","Margins of Error",57
"Bethel","0900104720","2008-2012","Ratio to State Median","Median Rent",1.25
"Bethel","0900104720","2008-2012","Ratio to State Median","Margins of Error",0.05
"Bethel","0900104720","2009-2013","Number","Median Rent",1309
"Bethel","0900104720","2009-2013","Number","Margins of Error",67
"Bethel","0900104720","2009-2013","Ratio to State Median","Median Rent",1.24
"Bethel","0900104720","2009-2013","Ratio to State Median","Margins of Error",0.06
"Bethel","0900104720","2010-2014","Number","Median Rent",1301
"Bethel","0900104720","2010-2014","Number","Margins of Error",59
"Bethel","0900104720","2010-2014","Ratio to State Median","Median Rent",1.22
"Bethel","0900104720","2010-2014","Ratio to State Median","Margins of Error",0.06
"Bethel","0900104720","2011-2015","Number","Median Rent",1337
"Bethel","0900104720","2011-2015","Number","Margins of Error",60
"Bethel","0900104720","2011-2015","Ratio to State Median","Median Rent",1.24
"Bethel","0900104720","2011-2015","Ratio to State Median","Margins of Error",0.06
"Bethel","0900104720","2012-2016","Number","Median Rent",1344
"Bethel","0900104720","2012-2016","Number","Margins of Error",91
"Bethel","0900104720","2012-2016","Ratio to State Median","Median Rent",1.23
"Bethel","0900104720","2012-2016","Ratio to State Median","Margins of Error",0.08
"Bethlehem","0900504930","2006-2010","Number","Median Rent",691
"Bethlehem","0900504930","2006-2010","Number","Margins of Error",186
"Bethlehem","0900504930","2006-2010","Ratio to State Median","Median Rent",0.7
"Bethlehem","0900504930","2006-2010","Ratio to State Median","Margins of Error",0.19
"Bethlehem","0900504930","2007-2011","Number","Median Rent",722
"Bethlehem","0900504930","2007-2011","Number","Margins of Error",377
"Bethlehem","0900504930","2007-2011","Ratio to State Median","Median Rent",0.71
"Bethlehem","0900504930","2007-2011","Ratio to State Median","Margins of Error",0.37
"Bethlehem","0900504930","2008-2012","Number","Median Rent",826
"Bethlehem","0900504930","2008-2012","Number","Margins of Error",200
"Bethlehem","0900504930","2008-2012","Ratio to State Median","Median Rent",0.79
"Bethlehem","0900504930","2008-2012","Ratio to State Median","Margins of Error",0.19
"Bethlehem","0900504930","2009-2013","Number","Median Rent",846
"Bethlehem","0900504930","2009-2013","Number","Margins of Error",46
"Bethlehem","0900504930","2009-2013","Ratio to State Median","Median Rent",0.8
"Bethlehem","0900504930","2009-2013","Ratio to State Median","Margins of Error",0.04
"Bethlehem","0900504930","2010-2014","Number","Median Rent",849
"Bethlehem","0900504930","2010-2014","Number","Margins of Error",232
"Bethlehem","0900504930","2010-2014","Ratio to State Median","Median Rent",0.79
"Bethlehem","0900504930","2010-2014","Ratio to State Median","Margins of Error",0.22
"Bethlehem","0900504930","2011-2015","Number","Median Rent",892
"Bethlehem","0900504930","2011-2015","Number","Margins of Error",133
"Bethlehem","0900504930","2011-2015","Ratio to State Median","Median Rent",0.83
"Bethlehem","0900504930","2011-2015","Ratio to State Median","Margins of Error",0.12
"Bethlehem","0900504930","2012-2016","Number","Median Rent",945
"Bethlehem","0900504930","2012-2016","Number","Margins of Error",223
"Bethlehem","0900504930","2012-2016","Ratio to State Median","Median Rent",0.86
"Bethlehem","0900504930","2012-2016","Ratio to State Median","Margins of Error",0.2
"Bloomfield","0900305910","2006-2010","Number","Median Rent",1154
"Bloomfield","0900305910","2006-2010","Number","Margins of Error",92
"Bloomfield","0900305910","2006-2010","Ratio to State Median","Median Rent",1.18
"Bloomfield","0900305910","2006-2010","Ratio to State Median","Margins of Error",0.09
"Bloomfield","0900305910","2007-2011","Number","Median Rent",1237
"Bloomfield","0900305910","2007-2011","Number","Margins of Error",95
"Bloomfield","0900305910","2007-2011","Ratio to State Median","Median Rent",1.21
"Bloomfield","0900305910","2007-2011","Ratio to State Median","Margins of Error",0.09
"Bloomfield","0900305910","2008-2012","Number","Median Rent",1242
"Bloomfield","0900305910","2008-2012","Number","Margins of Error",102
"Bloomfield","0900305910","2008-2012","Ratio to State Median","Median Rent",1.19
"Bloomfield","0900305910","2008-2012","Ratio to State Median","Margins of Error",0.1
"Bloomfield","0900305910","2009-2013","Number","Median Rent",1195
"Bloomfield","0900305910","2009-2013","Number","Margins of Error",83
"Bloomfield","0900305910","2009-2013","Ratio to State Median","Median Rent",1.13
"Bloomfield","0900305910","2009-2013","Ratio to State Median","Margins of Error",0.08
"Bloomfield","0900305910","2010-2014","Number","Median Rent",1226
"Bloomfield","0900305910","2010-2014","Number","Margins of Error",92
"Bloomfield","0900305910","2010-2014","Ratio to State Median","Median Rent",1.15
"Bloomfield","0900305910","2010-2014","Ratio to State Median","Margins of Error",0.09
"Bloomfield","0900305910","2011-2015","Number","Median Rent",1212
"Bloomfield","0900305910","2011-2015","Number","Margins of Error",84
"Bloomfield","0900305910","2011-2015","Ratio to State Median","Median Rent",1.13
"Bloomfield","0900305910","2011-2015","Ratio to State Median","Margins of Error",0.08
"Bloomfield","0900305910","2012-2016","Number","Median Rent",1234
"Bloomfield","0900305910","2012-2016","Number","Margins of Error",103
"Bloomfield","0900305910","2012-2016","Ratio to State Median","Median Rent",1.13
"Bloomfield","0900305910","2012-2016","Ratio to State Median","Margins of Error",0.09
"Bolton","0901306260","2006-2010","Number","Median Rent",1084
"Bolton","0901306260","2006-2010","Number","Margins of Error",176
"Bolton","0901306260","2006-2010","Ratio to State Median","Median Rent",1.1
"Bolton","0901306260","2006-2010","Ratio to State Median","Margins of Error",0.18
"Bolton","0901306260","2007-2011","Number","Median Rent",1168
"Bolton","0901306260","2007-2011","Number","Margins of Error",220
"Bolton","0901306260","2007-2011","Ratio to State Median","Median Rent",1.15
"Bolton","0901306260","2007-2011","Ratio to State Median","Margins of Error",0.22
"Bolton","0901306260","2008-2012","Number","Median Rent",1208
"Bolton","0901306260","2008-2012","Number","Margins of Error",316
"Bolton","0901306260","2008-2012","Ratio to State Median","Median Rent",1.16
"Bolton","0901306260","2008-2012","Ratio to State Median","Margins of Error",0.3
"Bolton","0901306260","2009-2013","Number","Median Rent",1164
"Bolton","0901306260","2009-2013","Number","Margins of Error",146
"Bolton","0901306260","2009-2013","Ratio to State Median","Median Rent",1.1
"Bolton","0901306260","2009-2013","Ratio to State Median","Margins of Error",0.14
"Bolton","0901306260","2010-2014","Number","Median Rent",1140
"Bolton","0901306260","2010-2014","Number","Margins of Error",80
"Bolton","0901306260","2010-2014","Ratio to State Median","Median Rent",1.07
"Bolton","0901306260","2010-2014","Ratio to State Median","Margins of Error",0.07
"Bolton","0901306260","2011-2015","Number","Median Rent",1047
"Bolton","0901306260","2011-2015","Number","Margins of Error",97
"Bolton","0901306260","2011-2015","Ratio to State Median","Median Rent",0.97
"Bolton","0901306260","2011-2015","Ratio to State Median","Margins of Error",0.09
"Bolton","0901306260","2012-2016","Number","Median Rent",992
"Bolton","0901306260","2012-2016","Number","Margins of Error",80
"Bolton","0901306260","2012-2016","Ratio to State Median","Median Rent",0.91
"Bolton","0901306260","2012-2016","Ratio to State Median","Margins of Error",0.07
"Bozrah","0901106820","2006-2010","Number","Median Rent",897
"Bozrah","0901106820","2006-2010","Number","Margins of Error",257
"Bozrah","0901106820","2006-2010","Ratio to State Median","Median Rent",0.91
"Bozrah","0901106820","2006-2010","Ratio to State Median","Margins of Error",0.26
"Bozrah","0901106820","2007-2011","Number","Median Rent",1031
"Bozrah","0901106820","2007-2011","Number","Margins of Error",171
"Bozrah","0901106820","2007-2011","Ratio to State Median","Median Rent",1.01
"Bozrah","0901106820","2007-2011","Ratio to State Median","Margins of Error",0.17
"Bozrah","0901106820","2008-2012","Number","Median Rent",1071
"Bozrah","0901106820","2008-2012","Number","Margins of Error",185
"Bozrah","0901106820","2008-2012","Ratio to State Median","Median Rent",1.03
"Bozrah","0901106820","2008-2012","Ratio to State Median","Margins of Error",0.18
"Bozrah","0901106820","2009-2013","Number","Median Rent",1066
"Bozrah","0901106820","2009-2013","Number","Margins of Error",174
"Bozrah","0901106820","2009-2013","Ratio to State Median","Median Rent",1.01
"Bozrah","0901106820","2009-2013","Ratio to State Median","Margins of Error",0.16
"Bozrah","0901106820","2010-2014","Number","Median Rent",1031
"Bozrah","0901106820","2010-2014","Number","Margins of Error",593
"Bozrah","0901106820","2010-2014","Ratio to State Median","Median Rent",0.96
"Bozrah","0901106820","2010-2014","Ratio to State Median","Margins of Error",0.55
"Bozrah","0901106820","2011-2015","Number","Median Rent",1307
"Bozrah","0901106820","2011-2015","Number","Margins of Error",360
"Bozrah","0901106820","2011-2015","Ratio to State Median","Median Rent",1.22
"Bozrah","0901106820","2011-2015","Ratio to State Median","Margins of Error",0.33
"Bozrah","0901106820","2012-2016","Number","Median Rent",1138
"Bozrah","0901106820","2012-2016","Number","Margins of Error",251
"Bozrah","0901106820","2012-2016","Ratio to State Median","Median Rent",1.04
"Bozrah","0901106820","2012-2016","Ratio to State Median","Margins of Error",0.23
"Branford","0900907310","2006-2010","Number","Median Rent",1174
"Branford","0900907310","2006-2010","Number","Margins of Error",72
"Branford","0900907310","2006-2010","Ratio to State Median","Median Rent",1.2
"Branford","0900907310","2006-2010","Ratio to State Median","Margins of Error",0.07
"Branford","0900907310","2007-2011","Number","Median Rent",1210
"Branford","0900907310","2007-2011","Number","Margins of Error",57
"Branford","0900907310","2007-2011","Ratio to State Median","Median Rent",1.19
"Branford","0900907310","2007-2011","Ratio to State Median","Margins of Error",0.06
"Branford","0900907310","2008-2012","Number","Median Rent",1262
"Branford","0900907310","2008-2012","Number","Margins of Error",68
"Branford","0900907310","2008-2012","Ratio to State Median","Median Rent",1.21
"Branford","0900907310","2008-2012","Ratio to State Median","Margins of Error",0.07
"Branford","0900907310","2009-2013","Number","Median Rent",1241
"Branford","0900907310","2009-2013","Number","Margins of Error",53
"Branford","0900907310","2009-2013","Ratio to State Median","Median Rent",1.18
"Branford","0900907310","2009-2013","Ratio to State Median","Margins of Error",0.05
"Branford","0900907310","2010-2014","Number","Median Rent",1217
"Branford","0900907310","2010-2014","Number","Margins of Error",53
"Branford","0900907310","2010-2014","Ratio to State Median","Median Rent",1.14
"Branford","0900907310","2010-2014","Ratio to State Median","Margins of Error",0.05
"Branford","0900907310","2011-2015","Number","Median Rent",1192
"Branford","0900907310","2011-2015","Number","Margins of Error",48
"Branford","0900907310","2011-2015","Ratio to State Median","Median Rent",1.11
"Branford","0900907310","2011-2015","Ratio to State Median","Margins of Error",0.05
"Branford","0900907310","2012-2016","Number","Median Rent",1202
"Branford","0900907310","2012-2016","Number","Margins of Error",39
"Branford","0900907310","2012-2016","Ratio to State Median","Median Rent",1.1
"Branford","0900907310","2012-2016","Ratio to State Median","Margins of Error",0.04
"Bridgeport","0900108070","2006-2010","Number","Median Rent",996
"Bridgeport","0900108070","2006-2010","Number","Margins of Error",23
"Bridgeport","0900108070","2006-2010","Ratio to State Median","Median Rent",1.01
"Bridgeport","0900108070","2006-2010","Ratio to State Median","Margins of Error",0.02
"Bridgeport","0900108070","2007-2011","Number","Median Rent",1032
"Bridgeport","0900108070","2007-2011","Number","Margins of Error",20
"Bridgeport","0900108070","2007-2011","Ratio to State Median","Median Rent",1.01
"Bridgeport","0900108070","2007-2011","Ratio to State Median","Margins of Error",0.02
"Bridgeport","0900108070","2008-2012","Number","Median Rent",1046
"Bridgeport","0900108070","2008-2012","Number","Margins of Error",22
"Bridgeport","0900108070","2008-2012","Ratio to State Median","Median Rent",1
"Bridgeport","0900108070","2008-2012","Ratio to State Median","Margins of Error",0.02
"Bridgeport","0900108070","2009-2013","Number","Median Rent",1077
"Bridgeport","0900108070","2009-2013","Number","Margins of Error",21
"Bridgeport","0900108070","2009-2013","Ratio to State Median","Median Rent",1.02
"Bridgeport","0900108070","2009-2013","Ratio to State Median","Margins of Error",0.02
"Bridgeport","0900108070","2010-2014","Number","Median Rent",1098
"Bridgeport","0900108070","2010-2014","Number","Margins of Error",17
"Bridgeport","0900108070","2010-2014","Ratio to State Median","Median Rent",1.03
"Bridgeport","0900108070","2010-2014","Ratio to State Median","Margins of Error",0.02
"Bridgeport","0900108070","2011-2015","Number","Median Rent",1098
"Bridgeport","0900108070","2011-2015","Number","Margins of Error",16
"Bridgeport","0900108070","2011-2015","Ratio to State Median","Median Rent",1.02
"Bridgeport","0900108070","2011-2015","Ratio to State Median","Margins of Error",0.02
"Bridgeport","0900108070","2012-2016","Number","Median Rent",1111
